label,text
1,"This week, I joined my @SenateAgDems colleagues in introducing the Food Supply Protection Act. From farmers to food banks, #COVID19 has hit the food supply chain particularly hard, creating new and challenging realities at all levels. https://thehill.com/homenews/senate/499744-senate-democratic-introduces-bill-to-protect-food-supply"
0,And his experience not only on the Ag Committee but also on HPSCI and his broader work in the House. I wish Mike &amp; Suzanne nothing but the best as they prepare for their lives after public service.
1,"As longtime supporter of animal rights and a fighter in Congress for strong animal protections, I am honored to earn a 100% on my 2017 voting scorecard from the @HumaneSociety!"
0,I believe that one day we will enact this bill. We as a nation will invest the resources needed to end this crisis. #CAREAct
0,"A lot to be thankful for this year – family, friends, and the privilege of serving Virginia. I'm grateful, too, for all those serving our country away from their families today. Wishing you all a happy Thanksgiving!"
0,I had a wonderful time at @tetfest celebrating the start of the new lunar year. Many thanks to @uvsa for the warm welcome. Happy New Year! http://pbs.twimg.com/media/DzAEVhqU8AAThRS.jpg http://pbs.twimg.com/media/DzAEVhsU8AIdDnR.jpg http://pbs.twimg.com/media/DzAEVhrV4AAytro.jpg http://pbs.twimg.com/media/DzAEVhsUYAALQr5.jpg
0,"#HomeIsHere for #Dreamers, and House Democrats will continue to defend the #DACA program. I urge the Senate to quickly take up H.R.6, the Dream and Promise Act, to protect Dreamers and those with TPS and DED status."
0,"I am determined to ensure that veterans have all the support &amp; resources they need to make ends meet during this crisis.
https://mikelevin.house.gov/media/press-releases/rep-mike-levin-leads-bipartisan-virtual-roundtable-address-covid-19-impacts"
0,"As a dad, I can only imagine the horror of having my children taken away. It's impossible to know the emotional damage we're doing to these children and parents."
0,Today is #NationalTeacherAppreciationDay. I’d like to express my sincere gratitude to all educators across California and the country who are working hard to make sure student education isn't interrupted by the coronavirus. Your work is invaluable. Thank you!
1,"#ICYMI, earlier this week I attended the Democratic Women’s Working Group. I’m looking forward to tackling a wide range of issues with the other women in this historic #116thCongress. http://pbs.twimg.com/media/DxNYGbgVAAAcMU8.jpg"
1,"I spoke with members of Nevada’s @CWAUnion today on ways to invest in good, quality jobs for Nevada workers. http://pbs.twimg.com/media/DfmSo7gWkAE1vrp.jpg http://pbs.twimg.com/media/DfmSo67X0AIlmOX.jpg"
1,"I'll always put my community first and I'll never stop fighting for the issues that matter most to #NY04.
https://theislandnow.com/opinions-100/editorial-4th-congressional-district/ via @TheIslandNow"
1,"Downtown Mesa is growing! I joined @launchpad CEO @annedriscoll and @MayorGiles on Tuesday to announce a new project in Mesa’s #OpportunityZone, which will create space for AZ entrepreneurs to network and expand.
https://azbigmedia.com/real-estate/mesas-downtown-opportunity-zone-lands-coworking-giant-launch-pad/"
1,I am joining @AmericaNewsroom at approx. 9:10am ET to talk about the aggression by Pyongyang and the G20 Summit in Germany. Tune in!
1,"In #Congress, I introduced the Safe from the Start Act which would help international aid agencies prevent gender-based violence &amp; support women, their families and their communities as they recover from crises. 2/2"
1,"Tonight, I’m hosting a telephone townhall for Second District residents. You can join at 7:15p CT by calling 877-229-8493 &amp; entering this pin: 111371. Hope to speak with you soon. http://pbs.twimg.com/media/Dh1_CZmXUAswMBC.jpg"
1,"As the top Republican on the congressional committee that oversees international trade, I will fight for #Florida farmers to counter #Mexico's unfair trade policies. #Sayfie @bradentonherald https://www.bradenton.com/opinion/article225392090.html"
1,"In addition to supporting @RepSlotkin's resolution, I'm also a proud co-sponsor of @RepBarbaraLee's legislation to repeal the 2002 AUMF, as well as @RepRoKhanna's bill to prevent the use of federal funds for an unauthorized attack against Iran.

#NoWarWithIran"
1,"These attempts to restrict abortion access are unacceptable. I support a woman’s right to choose, and I will continue to advocate for access to reproductive care. http://bayareane.ws/2BquvWQ"
1,"@LGBTEqCaucus Since the ‘70s, I’ve supported marriage equality and measures like the #EqualityAct. These are civil rights that all Americans deserve."
1,"Thanks to the @DecaturDaily for their endorsement! As Senator, I’ll fight for the Tennessee Valley, our workers, and our values. I’ll never let you down. http://pbs.twimg.com/media/ERququ4WkAA9Aku.jpg"
1,"Good morning, Southeast Wisconsin! I’m joining Bill and Pete on @am1050wlip at 6:50am CT—Tune in!"
0,"On #NationalFarmersDay, make sure and thank our hardworking, God-fearing farmers who feed and clothe the American people. I’m honored to serve our District and be a voice for our region’s farmers and ranchers. http://pbs.twimg.com/media/DpVt4kgV4AUTpv2.jpg"
1,"Each week, I put out a newsletter to detail the work that I am doing both in Washington D.C. and in the 22nd District. You can sign up through my website to receive these updates. 
https://tenney.house.gov/contact/subscribe.htm"
0,"I am mourning the loss of my friend and former colleague Senator Kay Hagan, the definition of  a public servant and tireless fighter for families. I’m sending prayers to her family and friends. https://www.charlotteobserver.com/news/politics-government/article236736088.html"
0,"Yesterday, I testified on the Merrimack Valley Gas Explosions and the actions from Columbia Gas with @RepLoriTrahan. This tragedy was preventable and shows the need for greater oversight. https://www.wbur.org/news/2019/04/02/moulton-trahan-pipeline-safety-testimony"
0,"Given Senate’s unwillingness to repeal and replace Obamacare, I appreciate @POTUS decisive actions to fix our broken health market w/ his EO http://pbs.twimg.com/media/DL8waxhX0AI60f1.jpg"
0,I’m deeply saddened by the hateful shooting in California. Americans of all faiths should feel safe in worship. Targeting people with violence because of their identity erodes our collective humanity &amp; it must stop.
1,"Happy #LoveYourPetDay! In addition to caring for my dogs (Frankie &amp; Tucker), I've been fighting to protect all animals.

I'm proud to announce I received a 100% rating from the @HumaneSociety for supporting efforts to end animal cruelty. http://pbs.twimg.com/media/ERPFehSWoAASjg0.jpg http://pbs.twimg.com/media/ERPFfAZXYAcq7xB.jpg"
0,"As recovery efforts continue and communities begin to rebuild, I thank the first responders, emergency crews and all who are helping to put communities back together. (2/2)"
0,"On this week's #BytesofBacon, Rabbi Steven Abraham from Omaha's Beth El Synagogue traveled to Washington D.C. to deliver the opening prayer in the U.S. House of Representatives. I also thanked him for being a genuine friend and leader. https://www.youtube.com/watch?v=chbcebiZ5Y0&list=PLpaSSrUtZyQly03xuBpvZiAPLBGNbCeSD&index=27"
0,"While they should have been included in earlier rounds of funding, I'm glad to see @SBAgov following Congressional intent by expanding #EIDL assistance to include #IA03 small farmers &amp; agricultural enterprises affected by #COVID19.

https://www.dtnpf.com/agriculture/web/ag/news/world-policy/article/2020/05/04/limited-time-farmers-can-apply-loans"
1,"It was a great weekend speaking with the people of IL-03. I work hard every week to bring their voices to Washington DC. I appreciated all their kind words. 
#IL03 #Election2020 http://pbs.twimg.com/media/EQbHmkAWkAI5IX3.jpg"
0,This $13 an hour pay raise will make a significant difference in the lives of these workers. I urge my fellow members of Congress to support this proposal.
0,@aidachavez @GenePark I loved the original. I hated having to clean those cartridges over time to get the games to work. http://pbs.twimg.com/tweet_video_thumb/ECnSFwFWwAQECou.jpg https://video.twimg.com/tweet_video/ECnSFwFWwAQECou.mp4
0,"This week, Democrats and Republicans reauthorized #PEPFAR, a program that’s saved millions of lives and treated 13 million people globally with HIV/AIDS. I’m proud of our bipartisan efforts to #EndAIDS. http://pbs.twimg.com/media/DsFZNfXU0AARyi7.jpg"
0,"I am saddened to hear about the loss of our fellow Minnesotan, Former U.S. Don Fraser. Don was a strong fighter for our democracy and for human rights. 

My condolence to Rep. Don Fraser’s family and friends. 
http://www.startribune.com/don-fraser-ex-congressman-and-minneapolis-mayor-dies-at-95/510757522/"
0,"It's disgusting that Washington Republicans have the nerve to propose stripping health care protections from as many as 133 million Americans with pre-existing conditions. Do these elected GOPers have no moral sense?

I'm fighting to #ProtectOurCare because it's right."
0,I am so proud of and humbled by the young people of today. You are the heart of this movement. You are making change. You are the future. #MarchForOurLives
1,I stand by @realDonaldTrump as he warns #NorthKorea that we will not stand for their threats. #OK2 #OK02 http://fxn.ws/2hROt8g
0,"Very exciting news for ULM and #LA05! As a doctor myself, I wish all future ULM medical students the very best. http://www.knoe.com/content/news/ULM-approved-for-new-medical-school-483506601.html"
0,I am deeply concerned that Mr. Kacsmaryk would substitute his values for the constitutional rights that protect people who do not agree with him. We cannot allow that. #CourtsMatter
0,"This is a great video showing the House Dem pick ups in CA since 2000. #BlueWave https://twitter.com/rpyers/status/1061306936719695872 QT @rpyers Mr. Stark, I don't feel so good... http://pbs.twimg.com/tweet_video_thumb/DrqE8pNVsAAVtbT.jpg https://video.twimg.com/tweet_video/DrqE8pNVsAAVtbT.mp4"
1,"Last week, I answered some of your COVID-19 questions over Facebook Live. Unfortunately, I wasn't able to get to all of them – so I wanted to answer a few more here👇
https://medium.com/@SenatorHassan/responding-to-your-covid-19-questions-e0d8910bda41"
